x1;x2;fitness;fitness_call_counter;Minimum globalne
0,004526801382361723;0,01020651537934325;0,0039678566587384445;17550;TAK
0,08443270456502505;0,0081732917160795;0,2211878227959787;17550;NIE
0,018674454336217394;0,005058175619248151;0,011899930600089537;17550;NIE
0,07943339933396165;0,05758077835322417;0,29852931837154206;17550;NIE
0,020153970017490974;0,001997977598629741;0,013034846814306666;17550;NIE
0,026625220642051417;0,007183641508276661;0,024136476191891187;17550;NIE
0,01193267636330897;0,00778069996329489;0,006457945001504983;17550;TAK
0,010975021165250065;0,08197173099173793;0,2107345838668051;17550;NIE
0,03128210451448543;0,004711705563000046;0,03171544579814212;17550;NIE
0,013414396617461133;0,002723908158528743;0,005961054712929403;17550;TAK
0,011027177738058058;0,022152727601227884;0,019458021177646057;17550;NIE
0,021754348348947072;0,028447669151636656;0,04069957588973461;17550;NIE
0,006990314681623033;0,028499635076759122;0,02731459026111871;17550;NIE
0,00753162057483292;0,006087103500604707;0,0029854038884600254;17550;TAK
0,0434575428444659;0,037889489544292054;0,10496090433598049;17550;NIE
0,024378678710084256;0,00475617509457249;0,01958894506449438;17550;NIE
0,016041834818921075;0,0026303090388158923;0,008404169089641256;17550;TAK
0,0259225326709559;0,007372714075355669;0,023056359423096806;17550;NIE
0,01629743627667124;0,025361133763060817;0,028861590910036927;17550;NIE
0,007498191095906326;0,034158308590161335;0,038727980757789826;17550;NIE
0,0011050991151261291;0,0038208616850262667;0,0005037218040526703;17550;TAK
0,04068353262859126;0,010059253945681523;0,05549174956914804;17550;NIE
0,015271618017241195;0,0008527379002412072;0,007440919948678015;17550;TAK
0,009091740089619438;0,005675735844788088;0,0036566202563690364;17550;TAK
0,013830718517666263;0,001431481529023948;0,006150565478048486;17550;TAK
0,014745776106706243;0,00464873772597818;0,007604344230846216;17550;TAK
0,021264916167004877;0,006726024149812049;0,015806901027730413;17550;NIE
0,05300227581473349;0,01007950830502391;0,0914427603469381;17550;NIE
0,004712904614918911;0,017255905555045747;0,010174768966129788;17550;NIE
0,04518281504451849;0,005026280681434847;0,06515243372019253;17550;NIE
0,0019248520222588938;0,011509187236864782;0,004333098709377037;17550;TAK
0,03701611338482236;0,00547482717342862;0,044287858314968176;17550;NIE
0,004746867457328219;0,005420884679690485;0,0016530058435821893;17550;TAK
0,02978616101042464;0,002094046278264927;0,028266225299315995;17550;NIE
0,021820498869157712;0,009226329571204062;0,01783485200496071;17550;NIE
0,019311149544403383;0,021151805822488212;0,026067293860722485;17550;NIE
0,0060908094424778625;0,000372351243584923;0,0011854889272640001;17550;TAK
0,0269454654719975;0,01679823697926086;0,032008790244504315;17550;NIE
0,03491589489494851;0,011739687758944406;0,0429703237765553;17550;NIE
0,01419015093085163;0,01586531827958715;0,014410381257044191;17550;NIE
0,020113614767127586;0,01611340048312082;0,02111316230777227;17550;NIE
0,009957521555886917;0,012654362082884396;0,008250667381530796;17550;TAK
0,056905869773616;0,024957108927797678;0,12123529914692233;17550;NIE
0,011419556955234111;0,001890381173568545;0,00426355686627744;17550;TAK
0,03426154547171145;0,0002947870709705258;0,03716327777194639;17550;NIE
0,0017897635118192534;0,0035351271811827623;0,0004999131029950199;17550;TAK
0,010569801424847425;0,002961662690041722;0,003834782275751847;17550;TAK
0,010573997687914227;0,003385497987146713;0,003923256890143723;17550;TAK
0,021967472369623042;0,030174650894110422;0,04419107486938967;17550;NIE
0,03567910717826095;0,005988630515820881;0,04142101241349638;17550;NIE
0,004857621703271642;0,03148963645703973;0,032170658129547336;17550;NIE
0,013818680978603393;0,0303674365626041;0,03530473321035643;17550;NIE
0,0034170781236030345;0,0017741325493020321;0,00047200925750034983;17550;TAK
0,01400484616393316;0,006727782324972065;0,007680322320402944;17550;TAK
0,009869255112457176;0,02198908696620472;0,018459488184910944;17550;NIE
0,013294876450119397;0,06427175524320883;0,13447774180135874;17550;NIE
0,0186674346708553;0,03654347321807916;0,05331835912160088;17550;NIE
0,003405845874555169;0,007358342520174088;0,0020929996897840475;17550;TAK
0,03117429437387842;0,007648151562356209;0,03265834186071004;17550;NIE
0,054765026990767685;0,0018566640670139023;0,09419472140056095;17550;NIE
0,027205248939685567;0,01713499698642218;0,03281630439079608;17550;NIE
0,0204155669790117;0,014774541838535882;0,020187552613787574;17550;NIE
0,01106154104976631;0,017527191172648338;0,013660948208273016;17550;NIE
0,014209275262191734;0,009110063381266964;0,009064276757305478;17550;TAK
0,02509158825082125;0,007470280320656442;0,02176137653505439;17550;NIE
0,0012458578886108684;0,055444024835536676;0,09644582817414249;17550;NIE
0,0006418659420077688;0,03286525271296348;0,03422245125821144;17550;NIE
0,033055161905094166;0,04449347720861618;0,09702249857449008;17550;NIE
0,017368948339614665;0,02244114898051308;0,025587727551689365;17550;NIE
0,02427132587025116;0,04870458323930349;0,09335038193719725;17550;NIE
0,01142451669432154;0,0030904060234006048;0,004457472404964413;17550;TAK
