x1;x2;fitness;fitness_call_counter;Minimum globalne
0,006999350415340833;0,04210875074450371;0,0575244126522938;17550;NIE
0,012685879832707192;0,004634409762513392;0,005804192790959561;17550;TAK
0,00582389742936229;0,013336421817899957;0,006738345646137622;17550;TAK
0,012174861210695997;0,03066970359833021;0,0345284863435964;17550;NIE
0,005049682197474703;0,010097892004409248;0,004057109400407377;17550;TAK
0,025280843534883357;0,009889429835497676;0,023399252589961117;17550;NIE
0,0060505118473940245;0,003201256255837559;0,0014918071224123697;17550;TAK
0,0050294843148904755;0,0027803800852976845;0,0010515271352620204;17550;TAK
0,02236758493784341;0,013119530201947227;0,021367551706402033;17550;NIE
0,011266740320724278;0,016443123211258293;0,012637394207710484;17550;NIE
0,006199303079687635;0,008900163992304866;0,003744860739012257;17550;TAK
0,004417713399565426;0,00040697759467189787;0,0006266583136136372;17550;TAK
0,01207256031961057;0,02936218852122896;0,03197258588572893;17550;NIE
0,008909803815262296;0,0013094405262235043;0,0025814041875109606;17550;TAK
0,014895809873838095;0,030121535856844073;0,03581824149055857;17550;NIE
0,00026829588957166806;0,013487021273406619;0,005789193324445607;17550;TAK
0,015224425882071069;0,020889589901610273;0,021237157098890957;17550;NIE
0,022154473110505335;0,0002528317169729899;0,015592844338089495;17550;NIE
0,001953711437313377;0,013406648917654085;0,005839737436061476;17550;TAK
0,008299153902814327;0,0072240582169940115;0,003853765619231897;17550;TAK
0,01157268624351171;0,005878333928927004;0,005361854257118104;17550;TAK
0,03183499829166769;0,0017791548924375178;0,03220962956080098;17550;NIE
0,028576880048858166;0,004616920556020476;0,026576935767151255;17550;NIE
0,03364842437323856;0,0020162716130533997;0,035979300149517446;17550;NIE
0,021437403643707498;0,00621989763578823;0,01583182379842052;17550;NIE
0,008952797222849251;0,0006686443156911359;0,0025654774722396745;17550;TAK
0,0388347070060423;0,007493386865705665;0,049450790966873104;17550;NIE
0,02127883269573083;0,01318964508037157;0,019920198835264635;17550;NIE
0,005493591595776226;0,004679033893573936;0,0016579118681991911;17550;TAK
0,0144384357770454;0,029538998296440133;0,034295043685477644;17550;NIE
0,004708775022126188;0,013995138160442178;0,00693667115613561;17550;TAK
0,011740301295856459;0,010002990689296332;0,0075705605773011;17550;TAK
0,03131102707201561;0,019600777849833273;0,0432759085107699;17550;NIE
0,009196937696280827;0,005979417510575624;0,0038304989206874307;17550;TAK
0,005492763089804398;0,019427738064363043;0,012956533240441992;17550;NIE
0,022434108582161105;0,02129388910580865;0,030391652595543217;17550;NIE
0,006281369842395135;0,03550714788111531;0,04115045461905753;17550;NIE
0,003031809652951911;0,018517355112512512;0,011192608449255737;17550;NIE
0,017859633134690855;0,012853487476883196;0,015397019319871141;17550;NIE
0,0036956343106788747;0,007582456677157068;0,0022650846507428213;17550;TAK
0,007961564005694699;0,01685641990438813;0,011052652684127473;17550;NIE
0,0006445482534127578;0,0029628611988972153;0,0002927474741516445;17550;TAK
0,004511708094744549;0,019439506871179346;0,012658590333021191;17550;NIE
0,0010550710585681689;0,02277082708563094;0,01650354643157792;17550;NIE
0,005784175689939164;0,0009895093997907;0,0010963453794614608;17550;TAK
0,0036155226061577173;0,013769645779425077;0,006447961803656366;17550;TAK
0,011805360573296952;0,017146288584410585;0,01378255385439564;17550;NIE
0,010264698764598124;0,0015038395685149641;0,0034253083134283546;17550;TAK
0,04079335535154027;0,024967262805076218;0,07233947108474537;17550;NIE
0,044568159183042244;0,013499670472220116;0,06842421983780245;17550;NIE
0,011887838214214352;0,017353721702394242;0,014071896819503715;17550;NIE
0,006529342326880849;0,029281398565080496;0,02854266713588638;17550;NIE
0,005429902867136294;0,004261367244207781;0,0015168858455323342;17550;TAK
0,0018249651933779365;0,003169535806368029;0,00042592219953752064;17550;TAK
0,0024031696246442635;0,01990956355104878;0,012781078409008106;17550;NIE
0,005336998402704296;0,011398392176827365;0,005041269638636159;17550;TAK
0,014775310908062056;0,00467354153956101;0,007639408796487057;17550;TAK
0,0167472117445997;0,005032207519975795;0,009724626809870962;17550;TAK
0,006752378032222284;0,004590538368960395;0,0021224656513187945;17550;TAK
0,0029203310172398744;0,03110558880917258;0,030932891679074093;17550;NIE
0,01888130486114281;0,0056944083287858716;0,012364205598828892;17550;NIE
0,03466156498288897;0,009016301439267238;0,04061563074945762;17550;NIE
0,016597896546075463;0,0009353834627732205;0,008788133943383958;17550;TAK
0,0002092097976310603;0,006138345530163791;0,001200971812988172;17550;TAK
0,007173975101925967;0,0027078741437543963;0,0018718636609902362;17550;TAK
0,0007997226408892333;0,0003291312569349003;2,3814429868096454e-05;17550;TAK
0,019337577262477423;0,008055160946883744;0,013950551199543026;17550;NIE
0,003240298797030583;0,01309395254036505;0,005789105018932705;17550;TAK
0,014114216900981358;0,007487185361068849;0,008121621265614554;17550;TAK
0,0009833531416740815;0,00950516153764891;0,0029064076043217035;17550;TAK
