x1;x2;fitness;fitness_call_counter
0,04549750645459438;0,3634326064188067;2,156362412300982;10050
0,04315605835954239;0,43022716204847256;2,2158043919428723;10050
0,05401427713191276;0,3123583984469147;1,9614326282261616;10050
0,05328107455200981;0,41872410224135237;2,2536627597830674;10050
0,6439939159670894;0,756181186662153;1,7064833373100916;10050
0,5188838633075649;0,027051386350161577;1,8873118418955845;10050
0,09562805730668633;0,8511295500266111;1,082152743223956;10050
0,465453709513427;0,08146570981774703;2,2918359662836782;10050
0,8181406424034434;0,905908290146056;1,8266114411315426;10050
0,43619585122392956;0,050553284626567274;2,2304779887042314;10050
0,06311193429929984;0,664408174498517;1,081215387441004;10050
0,10595398975416459;0,15692267732163612;1,030660415591141;10050
0,458618714222474;0,013191815481422009;2,1117468409962634;10050
0,023961540767651113;0,5080562819259018;1,9373317587984276;10050
