x1;x2;fitness;fitness_call_counter;Minimum globalne
0,02760261388366314;0,02274678706267408;0,040602494095792974;17550;NIE
0,012347435898896308;0,01510034475328681;0,01210350308534025;17550;NIE
0,009507096035168638;0,00010839658228767313;0,00287716080156164;17550;TAK
0,01575843774929564;0,011066872492835111;0,01179518282953973;17550;NIE
0,014475733650008649;0,019262165983531254;0,018458292152427447;17550;NIE
0,018122529641921625;0,004219722685144256;0,011007761883075062;17550;NIE
0,0038832028996058643;0,016162616738951585;0,008787537854844096;17550;TAK
0,01298501776541916;0,004910104381928293;0,006132085338060422;17550;TAK
0,0062482087001133335;0,03148464450520205;0,03265235693620716;17550;NIE
0,02492309859986086;0,009017957088009565;0,022306726167224955;17550;NIE
0,0061241079958437306;0,013324853052786634;0,006842717431319034;17550;TAK
0,009628917396894532;0,00010020581881198254;0,002951269220229813;17550;TAK
0,0022095314904496677;0,01677243416286467;0,00910067512960877;17550;TAK
0,005904782373304052;0,011490207179192469;0,005311283547607681;17550;TAK
0,000695030045255618;0,0013229416467476218;7,111149623284518e-05;17550;TAK
0,001238915845071853;0,01874952113681616;0,011223357832259584;17550;NIE
0,025001548388255523;0,006954336692279739;0,021381791883969603;17550;NIE
0,02513079683708619;0,03733814620817477;0,06413277140029372;17550;NIE
0,0032126216444227085;0,0016141554734064867;0,0004115922430245611;17550;TAK
0,008157948383917701;0,0036987628239615322;0,0025540876002021484;17550;TAK
0,019310715899467423;0,013738981229565739;0,017857096615938373;17550;NIE
0,004725319080734924;0,015406843037349738;0,008260475600268657;17550;TAK
0,004803048616913386;0,019699966439395755;0,013068358796203938;17550;NIE
0,0011809474036792444;0,009397888000015953;0,002855512273729044;17550;TAK
0,00020878519411227092;0,0014656240162541634;6,978675467150808e-05;17550;TAK
0,023906402018907813;0,002687644483889362;0,018376787584880372;17550;NIE
0,022939326320513098;0,0007306087656724358;0,016729078852327994;17550;NIE
0,030116504195540128;0,020559858747123516;0,04218287250471109;17550;NIE
0,012326492920277654;0,025047386934519578;0,024749336846047854;17550;NIE
0,01571197581002881;0,00906386985478258;0,010466094284339533;17550;NIE
0,015332877536642364;0,019310868220340005;0,019329674804178465;17550;NIE
0,01485446142686453;0,011613136080567465;0,01131005038310895;17550;NIE
0,013947005264748236;0,010027406577677755;0,009388102642997831;17550;TAK
0,01456493505870371;0,017535833173993987;0,01652461828872509;17550;NIE
0,012903513919977239;0,022925764891306155;0,02198978554991715;17550;NIE
0,011910724171062093;0,013688798120017553;0,010475346713022526;17550;NIE
0,010744265772714368;0,03331926535919405;0,03882951976235827;17550;NIE
0,00988768171920651;0,011293990321119773;0,007170676144867549;17550;TAK
0,011004017330046967;0,01634203148558533;0,01234605865338434;17550;NIE
0,008514056468150288;0,002527878736527711;0,0025108766565176133;17550;TAK
0,004547325917131806;0,007621766477099445;0,0025076160535175696;17550;TAK
0,027929772273291076;0,022617536763455015;0,04099082542758392;17550;NIE
0,02286918310850261;0,009176722252232539;0,019290705360738514;17550;NIE
0,018918621523594692;0,0022138177969307504;0,011532650243088138;17550;NIE
0,0146000732658913;0,0019406497689316016;0,006900338126633709;17550;TAK
0,008108148642867796;0,006369730164014209;0,0033844078332947447;17550;TAK
0,00323090033357043;0,021887948996220485;0,01555120975621982;17550;NIE
0,019677867615992772;0,004793648147260687;0,013037884192561133;17550;NIE
0,019276729836539275;0,006430635101673188;0,013127072782510574;17550;NIE
0,005431032257662616;0,0029949575586529775;0,001224699698423093;17550;TAK
0,017659069054927534;0,007302479505432613;0,011612037961874933;17550;NIE
