,step_length,k1,k2,Q,evaluations
87,1.3179165116326335,1.3179165116326335,0.6598491562521149,134.1726828015944,87
88,1.3179165265337947,1.3179165265337947,0.6598491562521149,134.17268280638731,88
89,1.3179165116326335,1.3179165116326335,0.6598491711532761,134.17268280141195,89
90,1.3121906813313289,1.3121906813313289,0.658481612156838,134.17176338287817,90
91,1.31219069623249,1.31219069623249,0.658481612156838,134.17176338294772,91
92,1.3121906813313289,1.3121906813313289,0.6584816270579992,134.17176338270798,92
93,1.3121558867019831,1.3121558867019831,0.6585738814107607,134.17176275508234,93
94,1.3121559016031443,1.3121559016031443,0.6585738814107607,134.1717627550833,94
95,1.3121558867019831,1.3121558867019831,0.6585738963119219,134.17176275507634,95
96,1.3121564751635606,1.3121564751635606,0.6585777020421891,134.1717627543622,96
97,1.3121564900647218,1.3121564900647218,0.6585777020421891,134.17176275436236,97
98,1.3121564751635606,1.3121564751635606,0.6585777169433503,134.17176275436245,98
99,1.3121562083801104,1.3121562083801104,0.6585774957404212,134.1717627543624,99
100,1.3121562232812716,1.3121562232812716,0.6585774957404212,134.17176275436213,100
101,1.3121562083801104,1.3121562083801104,0.6585775106415824,134.1717627543622,101
102,1.3121563448130489,1.3121563448130489,0.6585776012430541,134.17176275436148,102
103,1.31215635971421,1.31215635971421,0.6585776012430541,134.17176275436157,103
104,1.3121563448130489,1.3121563448130489,0.6585776161442153,134.17176275436142,104
