start_x1,start_x2,step,x1_steepest_descent,x2_steepest_descent,y_steepest_descent,f_calls_steepest_descent,g_calls_steepest_descent,h_calls_steepest_descent,x1_conjugate_gradients,x2_conjugate_gradients,y_conjugate_gradients,f_calls_conjugate_gradients,g_calls_conjugate_gradients,h_calls_conjugate_gradients,x1_newton_method,x2_newton_method,y_newton_method,f_calls_newton_method,g_calls_newton_method,h_calls_newton_method
1.0638212639845417,-0.3834330476050223,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
1.0638212639845417,-0.3834330476050223,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-6.286334721502156,1.4074068969042237,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-6.286334721502156,1.4074068969042237,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-6.286334721502156,1.4074068969042237,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-4.435895968027435,6.776957015498507,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-4.435895968027435,6.776957015498507,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-4.435895968027435,6.776957015498507,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-8.88638446079878,1.4583295731120227,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-8.88638446079878,1.4583295731120227,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-8.88638446079878,1.4583295731120227,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
4.937861861953261,-9.881136591698318,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
4.937861861953261,-9.881136591698318,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
4.937861861953261,-9.881136591698318,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
1.25580957081368,-0.0415139337170185,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
1.25580957081368,-0.0415139337170185,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
1.25580957081368,-0.0415139337170185,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-5.45123238653251,-9.548922199065837,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-5.45123238653251,-9.548922199065837,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-5.45123238653251,-9.548922199065837,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
3.2149549536490554,-4.318872780147826,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
3.2149549536490554,-4.318872780147826,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
3.2149549536490554,-4.318872780147826,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
0.16042193190791565,7.96540567426776,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
0.16042193190791565,7.96540567426776,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
0.16042193190791565,7.96540567426776,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-6.543690523440187,-1.8385668042091456,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-6.543690523440187,-1.8385668042091456,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-6.543690523440187,-1.8385668042091456,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-4.535968605879868,6.212154040675252,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-4.535968605879868,6.212154040675252,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-4.535968605879868,6.212154040675252,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-1.4324082996442087,-3.6030129531570925,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-1.4324082996442087,-3.6030129531570925,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-1.4324082996442087,-3.6030129531570925,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
0.794489689606948,-8.124583091547432,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
0.794489689606948,-8.124583091547432,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
0.794489689606948,-8.124583091547432,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-0.0673717332400976,-9.515903379471451,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-0.0673717332400976,-9.515903379471451,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-0.0673717332400976,-9.515903379471451,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
5.4445591344619775,7.303370690200971,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
5.4445591344619775,7.303370690200971,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
5.4445591344619775,7.303370690200971,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-0.15519725425759923,7.9981617385780694,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-0.15519725425759923,7.9981617385780694,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-0.15519725425759923,7.9981617385780694,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-6.27780098353766,-7.931183355971825,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-6.27780098353766,-7.931183355971825,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-6.27780098353766,-7.931183355971825,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-1.032176523566612,6.078033746832631,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-1.032176523566612,6.078033746832631,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-1.032176523566612,6.078033746832631,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
5.810460570032712,-5.089820028595389,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
5.810460570032712,-5.089820028595389,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
5.810460570032712,-5.089820028595389,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
5.849310687522033,-2.121959752883143,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
5.849310687522033,-2.121959752883143,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
5.849310687522033,-2.121959752883143,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-0.4332204555672412,-6.160700889535664,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-0.4332204555672412,-6.160700889535664,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-0.4332204555672412,-6.160700889535664,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
3.536092342532857,-9.976318897683566,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
3.536092342532857,-9.976318897683566,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
3.536092342532857,-9.976318897683566,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
3.2980736598319726,6.578596146820882,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
3.2980736598319726,6.578596146820882,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
3.2980736598319726,6.578596146820882,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-9.040003741913342,6.961381819009556,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-9.040003741913342,6.961381819009556,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-9.040003741913342,6.961381819009556,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-9.19290891378403,5.405823833502108,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-9.19290891378403,5.405823833502108,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-9.19290891378403,5.405823833502108,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
5.950313134284357,4.377820526244536,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
5.950313134284357,4.377820526244536,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
5.950313134284357,4.377820526244536,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-2.1915105286728975,-4.144942053307541,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-2.1915105286728975,-4.144942053307541,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-2.1915105286728975,-4.144942053307541,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-0.15846552990043783,-3.7534892014207832,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-0.15846552990043783,-3.7534892014207832,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-0.15846552990043783,-3.7534892014207832,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-9.695260369622398,3.8346209541807657,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-9.695260369622398,3.8346209541807657,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-9.695260369622398,3.8346209541807657,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-7.7085942504052625,-1.607550870266854,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-7.7085942504052625,-1.607550870266854,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-7.7085942504052625,-1.607550870266854,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-3.07353523713493,6.020117505970973,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-3.07353523713493,6.020117505970973,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-3.07353523713493,6.020117505970973,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
-4.0100747400942165,-7.1669557899300536,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
-4.0100747400942165,-7.1669557899300536,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
-4.0100747400942165,-7.1669557899300536,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
4.841578364243013,3.840175814604434,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
4.841578364243013,3.840175814604434,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
4.841578364243013,3.840175814604434,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
3.4471579768948324,2.1945197957424725,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
3.4471579768948324,2.1945197957424725,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
3.4471579768948324,2.1945197957424725,M.zk.,0.999999995568138,2.999999986695895,1.4548986789259449e-15,162,10,0,1.0000019749768554,2.999997734853025,9.368219187830409e-12,513,25,0,0.99999998812042,2.9999999643541186,1.0446431129547184e-14,73,6,6
2.717885108587206,-0.702764742872839,"0,12",-5.741418741011393e+64,-5.741418741011393e+64,5.9335000487346345e+130,1,1000,0,-1.1991062115554102e+26,-1.1990541683617654e+26,2.5880279436474462e+53,1,23,0,0.9999970888984445,3.000002486377563,1.5378147533124864e-11,1,200,200
2.717885108587206,-0.702764742872839,"0,05",1.000002906321416,2.999997093678584,1.689340835106245e-11,1,121,0,3.296726472612283e+152,3.296726472612283e+152,1.956312978340073e+306,1,399,0,0.9999969848781753,3.0000025752214787,1.649677453751967e-11,1,487,487
