,step_length,k1,k2,Q,evaluations
84,1.059085067115769,1.059085067115769,0.508073529504329,136.65782815784493,84
85,1.4684923987764114,1.4684923987764114,0.7515515352807813,134.97047021206834,85
86,1.3202872629667404,1.3202872629667404,0.6634126864565556,134.1740459973928,86
87,1.3119132697234552,1.3119132697234552,0.6584326017888229,134.1717648060826,87
88,1.3121570569018361,1.3121570569018361,0.6585775840874672,134.17176275437745,88
89,1.3121565916040818,1.3121565916040818,0.658577307370954,134.17176275437004,89
90,1.3121561528239212,1.3121561528239212,0.6585770464246783,134.17176275437674,90
91,1.3121565916040818,1.3121565916040818,0.658577307370954,134.17176275437004,91
92,1.3140844836022556,1.3140844836022556,0.6561304906722909,134.17233127930848,92
93,1.3090371968027088,1.3090371968027088,0.6625363399811587,134.17324665435368,93
94,1.3109650888493805,1.3109650888493805,0.6600895232209434,134.17197941933279,94
95,1.3128929807990564,1.3128929807990564,0.6576427065838324,134.17184568193608,95
96,1.312156127508256,1.312156127508256,0.6585778963860115,134.1717627543693,96
97,1.3121563543468429,1.3121563543468429,0.6585776084899869,134.17176275436145,97
98,1.3121563519742512,1.3121563519742512,0.6585776115012018,134.1717627543614,98
99,1.3121563072273255,1.3121563072273255,0.6585776682925185,134.17176275436174,99
100,1.312156334882447,1.312156334882447,0.6585776331935539,134.17176275436154,100
101,1.3121563459356513,1.3121563459356513,0.6585776191651929,134.17176275436148,101
102,1.3121563495779336,1.3121563495779336,0.6585776145425287,134.17176275436142,102
